92090040,92090041,92090042,92090070,92090090,92090100,92100100,92100110,92100120,92100130,92100150,92100160,92100170,92100190,92100220,92100230,92100240,92100250,92100260,92100280,92100300,92100320,OF-1
0.06742313,0.03178629,0.050100762,0.025869373,0.044381857,0.046453934,0.026610306,0.0458127,0.026421532,0.047144417,0.060821157,0.055983648,0.049143106,0.055131532,0.064733975,0.06715969,0.03620699,0.06863515,0.030041868,0.033917777,0.027713899,0.039103225,0.04112168
0.07141017,0.03131228,0.054471456,0.024993153,0.06160845,0.077611476,0,0.06709349,0,0.06903915,0.062025502,0.07148055,0.048389964,0.04851338,0.078788206,0.081947975,0.042452727,0.08118536,0.031128632,0.033929206,0.035605017,0.03816238,0.066757985
0.09053589,0.030830074,0.077570655,0.0240807,0.08520338,0.09240787,0,0.06975162,0,0.06393858,0.05663981,0.082570665,0.04762374,0.047746535,0.0950822,0.09735309,0.044464704,0.09698475,0.036848117,0.038451757,0.038032975,0.03816238,0.07505645
0.109904595,0.030339241,0.09566251,0.023127269,0.10228622,0.104618214,0,0.06556466,0,0.06076098,0.054774337,0.07963624,0.04684373,0.046965938,0.098721705,0.105504826,0.047581963,0.101859137,0.041327808,0.042887054,0.03868072,0.037194714,0.09497128
0.126747072,0.029839316,0.111953154,0.022127006,0.1105229,0.105349749,0,0.06386904,0,0.059336044,0.053541515,0.07715513,0.046049178,0.04617083,0.09795835,0.104657963,0.051286914,0.100729,0.043708872,0.04549103,0.038722083,0.036306143,0.115513556
0.131140336,0.029329788,0.114917867,0.021072522,0.110426791,0.10446617,0,0.06275729,0,0.0584909,0.05277837,0.07551654,0.04523924,0.045360383,0.09746443,0.103895284,0.053425815,0.099946566,0.04511516,0.047223445,0.038097944,0.036306143,0.129278764
0.130483881,0.028810095,0.11432521,0.020494113,0.1094106,0.103770874,0,0.061575413,0,0.057391826,0.051697187,0.07425804,0.044413004,0.04453368,0.09694217,0.103301108,0.054347493,0.09931979,0.045184434,0.047288675,0.037581768,0.03542944,0.130845636
0.129261091,0.028279621,0.113456659,0.019925414,0.108494744,0.102829896,0,0.060578894,0,0.056489475,0.05066931,0.07310204,0.043569453,0.04368972,0.09598653,0.10216713,0.054609086,0.098178804,0.04468314,0.046747506,0.037187092,0.03460375,0.12988551
0.127848014,0.027737686,0.112411954,0.019337595,0.107183665,0.101636045,0,0.059675742,0,0.05568049,0.049932633,0.071888596,0.042707466,0.042827386,0.09459458,0.100862056,0.054030757,0.09672157,0.044450257,0.04663509,0.036428962,0.03460375,0.128663152
0.126209855,0.02718354,0.111006476,0.018728662,0.105511814,0.100151949,0,0.058585215,0,0.054509725,0.04889396,0.070881665,0.0418258,0.04194545,0.09323184,0.09941282,0.05328871,0.09522476,0.04371692,0.045801986,0.0359016,0.033872332,0.12714301
0.124218166,0.026616335,0.109180883,0.018096259,0.103761323,0.09852751,0,0.057608005,0,0.05342445,0.047897384,0.06965138,0.040923066,0.041042525,0.09181218,0.09773882,0.052624915,0.09362022,0.042866495,0.0448818,0.035511278,0.033282053,0.125290126
0.122060381,0.026035138,0.107200414,0.01743755,0.101883143,0.09699256,0,0.05671375,0,0.052621257,0.047123574,0.06827106,0.0399977,0.04011707,0.08981771,0.09619343,0.051602982,0.091992736,0.042456996,0.044523608,0.034909595,0.033282053,0.123253375
0.12011686,0.02560089,0.10541752,0.01708007,0.100092217,0.09545468,0,0.05562854,0,0.051475294,0.046197444,0.06713656,0.039351456,0.039455947,0.088140406,0.09481523,0.050714646,0.09024894,0.041847,0.043769393,0.03433333,0.032023046,0.121158078
0.118273042,0.025166813,0.103719182,0.016731473,0.09851766,0.094063185,0,0.054726735,0,0.050538745,0.045497667,0.06605093,0.038709406,0.038813524,0.08659911,0.09339444,0.05018571,0.0885068,0.040987775,0.0429302,0.033732135,0.03160479,0.119235307
0.116546325,0.024724089,0.102134563,0.016374365,0.097005315,0.09283284,0,0.05406127,0,0.049962,0.044948954,0.06494527,0.03805529,0.038159076,0.085005164,0.09219182,0.049273063,0.08689627,0.040452335,0.04242842,0.033155516,0.03160479,0.11748872
0.11498937,0.024272202,0.100716457,0.016008114,0.09561344,0.0915481,0,0.053297143,0,0.049147524,0.044327308,0.063997164,0.037388418,0.037491914,0.08361362,0.090778016,0.048422363,0.085409686,0.039632347,0.041534737,0.032867447,0.03156262,0.115836136
0.113523193,0.023810577,0.09940049,0.015632011,0.094372794,0.09005626,0,0.05270247,0,0.048230134,0.043227043,0.06316936,0.036708027,0.036811277,0.08207285,0.08926924,0.047669258,0.083789326,0.03879631,0.041191906,0.032143146,0.035212014,0.114302151
0.112158068,0.023338575,0.098148264,0.015245247,0.09303009,0.08864023,0,0.051755045,0,0.04743966,0.04265152,0.06207376,0.036013283,0.036116343,0.080949746,0.08798937,0.046713606,0.08258895,0.038113207,0.039836757,0.034447406,0.035212014,0.11291147
0.1107027,0.022952575,0.097057015,0.015225614,0.09200213,0.087258324,0,0.052178282,0,0.048693318,0.045041937,0.060833376,0.03530325,0.035406184,0.07915855,0.08647643,0.045726337,0.080898464,0.03858654,0.040054794,0.035542868,0.035715196,0.111482479
0.109535456,0.022564262,0.09617428,0.015225614,0.09051521,0.08557126,0,0.052693453,0,0.048685793,0.045034025,0.06152021,0.034576897,0.034679778,0.078497864,0.08500332,0.045600522,0.07986585,0.039365362,0.040895462,0.036025148,0.036637742,0.110221758
0.10797634,0.02216821,0.094950736,0.015225614,0.08907919,0.08532347,0,0.05276058,0,0.048538383,0.044485852,0.061326988,0.033833075,0.033935983,0.0786253,0.08514968,0.045854975,0.08005394,0.040061615,0.04143771,0.036873225,0.036637742,0.108944133
0.107077576,0.021763952,0.09443154,0.015225614,0.088907406,0.08535504,0,0.052663613,0,0.048470583,0.04475759,0.06078693,0.033070486,0.03317352,0.07845803,0.08511169,0.046242993,0.07993181,0.040593676,0.042008273,0.03746653,0.037534855,0.107499592
0.106950969,0.021350972,0.09446784,0.015225614,0.08882939,0.08517324,0,0.052446425,0,0.048284195,0.04524221,0.060488544,0.032287672,0.03239095,0.07780668,0.08486872,0.046112333,0.07941774,0.043691333,0.04558613,0.037841093,0.038666245,0.107022181
0.106889382,0.020928705,0.09450199,0.015225614,0.08848575,0.08475577,0,0.052814562,0,0.048357125,0.044698205,0.060128752,0.031482976,0.03158663,0.078669846,0.08482401,0.048808523,0.07994792,0.04418551,0.04614655,0.03878986,0.038666245,0.106914781
0.106617883,0.021215558,0.09429386,0.01559383,0.0886724,0.08566248,0,0.0530414,0,0.048595477,0.045489993,0.060324132,0.031827763,0.03186626,0.07960682,0.085853905,0.050103337,0.08098426,0.04474579,0.046760593,0.039555576,0.03981688,0.106685765
0.107333906,0.021534594,0.094885625,0.01597096,0.08970262,0.086736836,0,0.053205032,0,0.04902309,0.047002602,0.06083342,0.032228105,0.032267842,0.08040038,0.08680743,0.05075048,0.08185597,0.04565578,0.047748327,0.040117495,0.040797275,0.106837042
0.108583882,0.021848343,0.09585851,0.016338164,0.09085511,0.08765857,0,0.054420933,0,0.049934868,0.047245294,0.06159785,0.032622945,0.032663893,0.08135207,0.0877716,0.051631566,0.08288902,0.046292745,0.04823289,0.041048117,0.040797275,0.107831113
0.109836876,0.022157054,0.09684921,0.016696157,0.09202826,0.088612154,0,0.055637583,0,0.05126143,0.0489135,0.06252608,0.0330125,0.033054628,0.08300615,0.08893801,0.05307485,0.08445796,0.045680217,0.04799655,0.044423886,0.04889578,0.109089591
0.111173451,0.022460954,0.09789773,0.017045578,0.09310526,0.0904446,0,0.056538463,0,0.052252755,0.050510813,0.063838184,0.03339697,0.033440255,0.083664775,0.09046543,0.052319236,0.08544401,0.048941154,0.050518476,0.04785066,0.0496638,0.110393219
0.112875834,0.022760257,0.09941343,0.017386997,0.094298676,0.091304585,0,0.057930537,0,0.053222407,0.050754834,0.0651096,0.03377655,0.033820957,0.08564661,0.09169516,0.05468587,0.08720484,0.05202466,0.053531982,0.049552206,0.0496638,0.111975148
0.11447271,0.023509942,0.100977644,0.019217571,0.09626937,0.09336292,0.003157602,0.058848728,0.00313543,0.053874906,0.051506832,0.06659249,0.034851264,0.03495405,0.08987009,0.09433531,0.058305033,0.09163075,0.052674152,0.05462706,0.055001233,0.060303185,0.113482855
0.117368974,0.02425631,0.103884406,0.020936457,0.100038245,0.09724178,0.003302054,0.05962204,0.003278866,0.054936755,0.05317526,0.06768832,0.03592539,0.03603911,0.091634296,0.09757108,0.0590907,0.09392207,0.05843785,0.059665527,0.059299998,0.060987253,0.115658231
