;;EPA SWMM Time Series Data
;;
	0	0.00298570496790737
	0.25	0.00298570496790737
	0.2503	0.00283425616518743
	0.5	0.00283425616518743
	0.5003	0.00268280736246749
	0.75	0.00268280736246749
	0.7503	0.00254758521718183
	1	0.00254758521718183
	1.0003	0.0024177719577076
	1.25	0.0024177719577076
	1.2503	0.00229877646985622
	1.5	0.00229877646985622
	1.5003	0.00219600763943912
	1.75	0.00219600763943912
	1.7503	0.00211487435226772
	2	0.00211487435226772
	2.0003	0.0019471988921135
	2.25	0.0019471988921135
	2.2503	0.00189311003399924
	2.5	0.00189311003399924
	2.5003	0.00188770114818781
	2.75	0.00188770114818781
	2.7503	0.00238612997571076
	3	0.00238612997571076
	3.0003	0.00245969082274615
	3.25	0.00245969082274615
	3.2503	0.00259761741093753
	3.5	0.00259761741093753
	3.5003	0.0027355439991289
	3.75	0.0027355439991289
	3.7503	0.00291484856377769
	4	0.00291484856377769
	4.0003	0.0031033482343059
	4.25	0.0031033482343059
	4.2503	0.00326886014013554
	4.5	0.00326886014013554
	4.5003	0.00480958126352035
	4.75	0.00480958126352035
	4.7503	0.00497184783786314
	5	0.00497184783786314
	5.0003	0.00750969706058441
	5.25	0.00750969706058441
	5.2503	0.00769143562384834
	5.5	0.00769143562384834
	5.5003	0.00656097848926022
	5.75	0.00656097848926022
	5.7503	0.00672865394941444
	6	0.00672865394941444
	6.0003	0.00692878272443722
	6.25	0.00692878272443722
	6.2503	0.0071505470427057
	6.5	0.0071505470427057
	6.5003	0.00738853801840846
	6.75	0.00738853801840846
	6.7503	0.00763193787992265
	7	0.00763193787992265
	7.0003	0.00787533774143684
	7.25	0.00787533774143684
	7.2503	0.00809169317389389
	7.5	0.00809169317389389
	7.5003	0.00830263972053952
	7.75	0.00830263972053952
	7.7503	0.00780502222588829
	8	0.00780502222588829
	8.0003	0.00791860882792825
	8.25	0.00791860882792825
	8.2503	0.00801596877253392
	8.5	0.00801596877253392
	8.5003	0.00807546651645961
	8.75	0.00807546651645961
	8.7503	0.00810251094551674
	9	0.00810251094551674
	9.0003	0.00811873760295102
	9.25	0.00811873760295102
	9.2503	0.00478605261024065
	9.5	0.00478605261024065
	9.5003	0.00477685750436122
	9.75	0.00477685750436122
	9.7503	0.00475846729260237
	10	0.00475846729260237
	10.0003	0.0047308819749641
	10.25	0.0047308819749641
	10.2503	0.00469869910438611
	10.5	0.00469869910438611
	10.5003	0.00466191868086841
	10.75	0.00466191868086841
	10.7503	0.00462513825735071
	11	0.00462513825735071
	11.0003	0.0045837602808933
	11.25	0.0045837602808933
	11.2503	0.00454238230443589
	11.5	0.00454238230443589
	11.5003	0.00450560188091819
	11.75	0.00450560188091819
	11.7503	0.00446882145740049
	12	0.00446882145740049
	12.0003	0.0044366385868225
	12.25	0.0044366385868225
	12.2503	0.00440445571624452
	12.5	0.00440445571624452
	12.5003	0.00437687039860624
	12.75	0.00437687039860624
	12.7503	0.00435848018684739
	13	0.00435848018684739
	13.0003	0.00434008997508854
	13.25	0.00434008997508854
	13.2503	0.0043262973162694
	13.5	0.0043262973162694
	13.5003	0.00432169976332969
	13.75	0.00432169976332969
	13.7503	0.00431710221038998
	14	0.00431710221038998
	14.0003	0.00431710221038998
	14.25	0.00431710221038998
	14.2503	0.0043262973162694
	14.5	0.0043262973162694
	14.5003	0.00433549242214883
	14.75	0.00433549242214883
	14.7503	0.00435388263390768
	15	0.00435388263390768
	15.0003	0.00437227284566653
	15.25	0.00437227284566653
	15.2503	0.0043998581633048
	15.5	0.0043998581633048
	15.5003	0.00520875703640362
	15.75	0.00520875703640362
	15.7503	0.00524121035127218
	16	0.00524121035127218
	16.0003	0.00528448143776359
	16.25	0.00528448143776359
	16.2503	0.00533316141006643
	16.5	0.00533316141006643
	16.5003	0.00538184138236927
	16.75	0.00538184138236927
	16.7503	0.00544674801210638
	17	0.00544674801210638
	17.0003	0.00551706352765493
	17.25	0.00551706352765493
	17.2503	0.00559819681482632
	17.5	0.00559819681482632
	17.5003	0.00567933010199772
	17.75	0.00567933010199772
	17.7503	0.00577128116079197
	18	0.00577128116079197
	18.0003	0.00586864110539764
	18.25	0.00586864110539764
	18.2503	0.00596600105000332
	18.5	0.00596600105000332
	18.5003	0.00604172545136329
	18.75	0.00604172545136329
	18.7503	0.00611204096691183
	19	0.00611204096691183
	19.0003	0.00617153871083752
	19.25	0.00617153871083752
	19.2503	0.0062094009115175
	19.5	0.0062094009115175
	19.5003	0.00621480979732893
	19.75	0.00621480979732893
	19.7503	0.00619858313989465
	20	0.00619858313989465
	20.0003	0.00788236929299169
	20.25	0.00788236929299169
	20.2503	0.00775580136500431
	20.5	0.00775580136500431
	20.5003	0.00761517033390722
	20.75	0.00761517033390722
	20.7503	0.00746047619970043
	21	0.00746047619970043
	21.0003	0.00731281361704849
	21.25	0.00731281361704849
	21.2503	0.00716515103439655
	21.5	0.00716515103439655
	21.5003	0.00701748845174461
	21.75	0.00701748845174461
	21.7503	0.00824097842228926
	22	0.00824097842228926
	22.0003	0.00805112653030819
	22.25	0.00805112653030819
	22.2503	0.00805112653030819
	22.5	0.00805112653030819
	22.5003	0.00784017998366256
	22.75	0.00784017998366256
	22.7503	0.00760813878235237
	23	0.00760813878235237
	23.0003	0.00734797137482276
	23.25	0.00734797137482276
	23.2503	0.00543593024048353
	23.5	0.00543593024048353
	23.5003	0.00520875703640362
	23.75	0.00520875703640362
	23.7503	0.00497617494651229
	24	0.00497617494651229
	24.0003	0.00298570496790737
	24.25	0.00298570496790737
	24.2503	0.00283425616518743
